producto_id,fecha_snapshot,stock_actual
PROD009,2025-01-13,76
PROD009,2024-07-09,46
PROD009,01 - January - 2024,111
PROD009,2024-09-22,140
PROD009,2024-01-21,115
PROD009,2024-07-07,101
PROD009,2024-03-30,146
PROD009,2025-04-14,103
PROD009,20240821,158
PROD009,2024-09-17,118
PROD009,20240603,93
PROD009,2024-10-02,41
PROD009,2024-01-04,56
PROD009,2024-07-16,148
PROD009,2025-02-19,99
PROD009,2024-10-07,137
PROD009,2024-06-29,136
PROD009,2024-03-16,104
PROD009,2024-05-08,142
PROD009,2024-07-10,120
PROD009,2025-11-20,136
PROD009,2024-12-05,103
PROD009,2024-07-05,92
PROD009,20240824,81
PROD009,2025-08-28,70
PROD009,2025-02-25,106
PROD009,2025-04-07,72
PROD009,2025-10-07,114
PROD009,2025-05-15,84
PROD009,16 - May - 2025,94
PROD009,2024-01-03,121
PROD009,2025-04-12,133
PROD009,2025-09-11,86
PROD009,2024-04-15,67
PROD009,2024-11-22,113
PROD009,2025-10-03,110
PROD009,2025-08-13,141
PROD009,2024-04-21,82
PROD009,20250720,82
PROD009,2025-10-12,116
PROD009,15 - June - 2025,102
PROD009,2025-02-15,131
PROD009,2024-03-06,110
PROD009,2024-05-02,115
PROD009,2025-11-20,91
PROD009,2024-09-17,102
PROD009,2024-12-11,123
PROD009,2025-08-30,39
PROD009,2024-01-12,161
PROD009,2024-01-10,80
PROD009,20250621,105
PROD009,2025-03-30,154
PROD009,2025-12-25,89
PROD009,2024-06-28,135
PROD009,2024-01-13,105
PROD009,20240528,182
PROD009,2024-03-04,133
PROD009,2024-10-24,21
PROD009,2025-05-26,120
PROD009,17 - July - 2025,29
PROD009,29 - May - 2025,62
PROD009,20250209,98
PROD009,2025-02-23,132
PROD009,2024-04-04,91
PROD009,2025-06-08,135
PROD009,2024-11-09,90
PROD009,2024-08-22,67
PROD009,2024-05-27,111
PROD009,20250705,81
PROD009,12 - July - 2024,3
PROD009,2024-09-16,87
PROD009,2024-07-21,107
PROD009,20250831,93
PROD009,2024-10-31,99
PROD009,2024-03-03,154
PROD009,20250823,-121
PROD009,2025-01-20,70
PROD009,20250519,156
PROD009,2024-01-24,92
PROD009,2024-01-30,108
PROD009,2025-08-27,112
PROD009,29 - November - 2024,157
PROD009,20240626,31
PROD009,2025-06-19,22
PROD009,2025-08-29,115
PROD009,2025-07-03,-111
PROD009,2025-10-06,126
PROD009,20240306,81
PROD009,2025-06-30,107
PROD009,2025-04-03,101
PROD009,2024-04-16,93
PROD009,2024-04-13,98
PROD009,2024-03-25,64
PROD009,2024-04-01,123
PROD009,2025-03-15,56
PROD009,20251208,53
PROD009,20240911,55
PROD009,2024-04-01,144
PROD009,01 - October - 2025,96
PROD009,2025-12-03,116
PROD009,20241229,137
PROD009,2025-09-30,78
PROD009,2025-05-13,114
PROD009,10 - November - 2024,126
PROD009,21 - April - 2025,106
PROD009,2025-11-16,88
PROD009,2025-05-19,114
PROD009,20241213,79
PROD009,2024-06-23,115
PROD009,2024-06-26,46
PROD009,2025-08-15,112
PROD009,2024-09-10,112
PROD009,2025-03-19,104
PROD009,25 - June - 2024,80
PROD009,23 - May - 2024,57
PROD009,2025-03-16,37
PROD009,2024-08-02,138
PROD009,2024-11-12,71
PROD009,2024-09-13,78
PROD009,2025-03-15,59
PROD009,2025-11-22,129
PROD009,2024-07-10,86
PROD009,2025-04-30,106
PROD009,01 - December - 2024,61
PROD009,2024-11-12,108
PROD009,2025-07-13,77
PROD009,2024-09-14,123
PROD009,2024-01-03,130
PROD009,2025-01-07,76
PROD009,2025-08-01,115
PROD009,2024-12-30,144
PROD009,2025-11-10,79
PROD009,2025-09-26,181
PROD009,2024-02-22,76
PROD009,2025-08-21,109
PROD009,2025-08-01,163
PROD009,2025-07-18,101
PROD009,2024-12-18,95
PROD009,2025-10-13,126
PROD009,2025-03-01,121
PROD009,2024-11-08,87
PROD009,2024-11-03,44
PROD009,2024-12-24,97
PROD009,20241001,104
PROD009,2025-08-31,125
PROD009,2025-05-16,112
PROD009,2024-03-04,90
PROD009,2024-11-23,106
PROD009,07 - August - 2024,52
PROD009,2025-06-11,104
PROD009,2024-09-16,109
PROD009,2025-03-14,90
PROD009,2024-03-27,116
PROD009,2024-04-05,152
PROD009,2025-04-24,98
PROD009,27 - November - 2024,124
PROD009,2025-04-03,141
PROD009,2024-05-27,67
PROD009,12 - August - 2025,60
PROD009,2025-07-19,85
PROD009,2024-06-09,142
PROD009,2024-03-26,98
PROD009,20240905,92
PROD009,2025-05-23,77
PROD009,2024-12-06,-64
PROD009,24 - May - 2025,76
PROD009,2025-06-17,91
PROD009,03 - August - 2025,82
PROD009,2025-01-20,88
PROD009,2024-06-01,138
PROD009,2024-06-09,82
PROD009,20250811,67
PROD009,2025-01-19,120
PROD009,2025-03-24,87
PROD009,2025-01-22,89
PROD009,2025-05-21,77
PROD009,2025-11-06,98
PROD009,22 - May - 2025,145
PROD009,2024-10-17,138
PROD009,2025-12-19,111
PROD009,03 - November - 2024,81
PROD009,05 - October - 2025,114
PROD009,2025-11-15,151
PROD009,2025-10-28,116
PROD009,2024-11-10,106
PROD009,28 - January - 2024,65
PROD009,07 - February - 2025,115
PROD009,2024-10-07,121
PROD009,2024-12-20,102
PROD009,26 - January - 2024,46
PROD009,2025-07-22,124
PROD009,09 - December - 2024,111
PROD009,2024-09-21,106
PROD009,2025-12-23,112
PROD009,2024-01-26,70
PROD009,2024-06-04,86
PROD009,20240315,103
PROD009,2024-07-31,91
PROD009,20241218,101
PROD009,2025-04-01,79
PROD009,2025-03-21,95
PROD009,18 - March - 2025,158
PROD009,2024-05-31,101
PROD009,2025-05-10,89
PROD009,19 - February - 2024,66
PROD009,2025-08-20,114
PROD009,2025-11-18,101
PROD009,2025-12-29,106
PROD009,2024-10-24,74
PROD009,2025-01-23,92
PROD009,2025-05-31,96
PROD009,20251206,39
PROD009,15 - November - 2025,111
PROD009,20240923,159
PROD009,2025-05-26,109
PROD009,2025-04-12,114
PROD009,2024-01-03,74
PROD009,2025-06-02,50
PROD009,2025-08-09,111
PROD009,2024-10-22,85
PROD009,2024-10-19,99
PROD009,2024-05-02,71
PROD009,2024-02-03,74
PROD009,20241202,178
PROD009,2024-12-03,125
PROD009,2025-09-26,103
PROD009,2025-09-24,87
PROD009,2024-01-30,178
PROD009,2024-05-19,96
PROD009,2024-07-03,110
PROD009,2024-08-18,142
PROD009,2025-07-12,76
PROD009,2024-12-22,137
PROD009,30 - April - 2025,136
PROD009,2024-07-02,56
PROD009,2024-08-01,112
PROD009,20250831,94
PROD009,20250216,80
PROD009,2025-04-19,102
PROD009,2024-08-27,132
PROD009,2024-02-03,110
PROD009,2025-03-19,58
PROD009,2025-04-16,109
PROD009,09 - February - 2025,88
PROD009,2024-11-19,108
PROD009,2025-12-29,133
PROD009,2024-08-20,134
PROD009,2024-03-09,84
PROD009,2025-01-09,72
PROD009,2025-07-30,97
PROD009,2024-01-15,107
PROD009,2025-03-26,77
PROD009,2024-05-13,146
PROD009,2024-08-11,97
PROD009,2025-06-26,164
PROD009,2024-06-08,92
PROD009,2024-08-28,107
PROD009,2025-03-07,73
PROD009,2025-11-23,127
PROD009,2025-05-30,121
PROD009,2025-05-23,73
PROD009,2025-07-03,107
PROD009,2024-09-13,114
PROD009,2025-07-31,119
PROD009,20240915,152
PROD009,20251103,169
PROD009,20241030,106
PROD009,2025-07-23,132
PROD009,2024-03-19,83
PROD009,2025-06-01,157
PROD009,2025-01-22,93
PROD009,2024-04-08,116
PROD009,2025-07-05,99
PROD009,20240807,137
PROD009,2024-11-07,50
PROD009,2024-03-11,84
PROD009,30 - November - 2024,115
PROD009,2025-05-27,147
PROD009,22 - July - 2025,55
PROD009,2025-11-03,113
PROD009,20240730,82
PROD009,2025-02-10,61
PROD009,20240806,114
PROD009,2024-03-19,155
PROD009,2025-08-02,104
PROD009,20 - February - 2024,127
PROD009,2024-12-17,77
PROD009,2024-05-12,55
PROD009,2024-02-06,79
PROD009,2025-07-11,107
PROD009,2025-10-10,96
PROD009,2025-06-06,64
PROD009,2024-12-12,71
PROD009,20240915,-122
PROD009,2025-08-11,144
PROD009,2025-01-31,111
PROD009,2024-03-08,103
PROD009,2024-03-17,81
PROD009,2024-05-25,28
PROD009,2024-03-01,136
PROD009,2024-09-20,98
PROD009,2025-05-28,172
PROD009,2024-09-27,92
PROD009,20240229,105
PROD009,2024-08-07,97
PROD009,2024-11-19,75
PROD009,24 - August - 2024,132
PROD009,2024-10-26,68
PROD009,2024-01-13,97
PROD009,01 - November - 2025,77
PROD009,2025-07-08,91
PROD009,2024-08-03,114
PROD009,2024-06-07,166
PROD009,2024-03-29,135
PROD009,2025-05-17,111
PROD009,11 - May - 2024,111
PROD009,2025-04-01,46
PROD009,2024-02-22,143
PROD009,2024-05-12,120
PROD009,28 - June - 2024,123
PROD009,2025-06-12,27
PROD009,2024-09-28,108
PROD009,2025-05-02,77
PROD009,20240709,102
PROD009,20250528,93
PROD009,2024-01-20,111
PROD009,2024-05-10,104
PROD009,2025-01-15,69
PROD009,2025-07-02,122
PROD009,2025-09-25,82
PROD009,10 - August - 2025,122
PROD009,2024-10-28,77
PROD009,25 - October - 2025,84
PROD009,2024-11-07,98
PROD009,2025-07-13,101
PROD009,2024-03-21,97
PROD009,2025-10-03,76
PROD009,2025-08-21,170
PROD009,2025-04-04,81
PROD009,2024-03-21,70
PROD009,03 - October - 2024,67
PROD009,2024-07-18,77
PROD009,2024-10-03,61
PROD009,2024-12-21,114
PROD009,2025-09-20,83
PROD009,2024-06-30,111
PROD009,2025-11-05,81
PROD009,2024-01-26,113
PROD009,2025-05-26,-146
PROD009,17 - June - 2024,66
PROD009,2024-06-11,135
PROD009,2024-06-21,134
PROD009,2025-02-28,121
PROD009,2024-02-16,78
PROD009,2024-02-25,52
PROD009,2025-06-13,71
PROD009,2025-02-14,139
PROD009,14 - March - 2024,132
PROD009,2025-04-27,92
PROD009,20240316,113
PROD009,2024-11-26,126
PROD009,20250520,105
PROD009,2025-03-27,61
PROD009,2025-11-08,-94
PROD009,2025-11-14,81
PROD009,2024-06-07,89
PROD009,2024-10-06,107
PROD009,2024-04-05,100
PROD009,2024-08-20,53
PROD009,20240603,147
PROD009,2024-03-28,75
PROD009,2024-12-16,76
PROD009,2025-08-22,56
PROD009,2025-11-09,120
PROD009,2025-05-08,60
PROD009,2025-09-07,-97
PROD009,2025-12-18,128
PROD009,2025-12-09,193
PROD009,2025-05-02,114
PROD009,20240929,105
PROD009,2024-01-26,163
PROD009,2025-09-14,84
PROD009,2025-03-03,138
PROD009,2024-12-30,91
PROD009,2025-09-14,190
PROD009,2025-05-13,151
PROD009,2025-12-05,76
PROD009,2024-02-28,129
PROD009,2025-06-23,91
PROD009,2025-11-13,117
PROD009,2025-03-12,115
PROD009,2024-02-07,-29
PROD009,2025-01-19,129
PROD009,20250624,51
PROD009,2025-03-13,122
PROD009,2024-03-01,120
PROD009,2025-02-05,116
PROD009,20250925,105
PROD009,2024-02-12,122
PROD009,2024-11-27,113
PROD009,2024-05-18,66
PROD009,2024-12-17,83
PROD009,29 - June - 2024,84
PROD009,2024-01-22,70
PROD009,2025-05-24,133
PROD009,2025-04-22,94
PROD009,2025-02-17,86
PROD009,2025-11-01,103
PROD009,2025-07-01,23
PROD009,2025-08-09,99
PROD009,2024-05-21,124
PROD009,2025-07-12,93
PROD009,2025-04-03,69
PROD009,2025-05-20,75
PROD009,2025-12-17,118
PROD009,2024-05-10,108
PROD009,20251026,79
PROD009,2025-02-12,128
PROD009,2024-02-01,169
PROD009,2025-05-12,116
PROD009,16 - May - 2024,94
PROD009,08 - August - 2024,0
PROD009,2024-10-19,122
PROD009,20240817,108
PROD009,2024-11-23,90
PROD009,2025-02-22,167
PROD009,2025-05-29,141
PROD009,2025-04-04,112
PROD009,2024-06-27,48
PROD009,2025-03-05,84
PROD009,2025-06-19,97
PROD009,2024-07-19,93
PROD009,20251228,112
PROD009,2024-12-03,73
PROD009,2024-03-22,64
PROD009,2024-11-15,141
PROD009,2024-05-22,58
PROD009,2025-10-29,170
PROD009,2024-01-29,109
PROD009,2025-02-12,119
PROD009,2025-10-08,93
PROD009,10 - April - 2025,120
PROD009,2024-01-13,137
PROD009,20250528,116
PROD009,08 - January - 2024,71
PROD009,2024-08-14,37
PROD009,2025-05-21,106
PROD009,2025-01-16,96
PROD009,2025-06-10,111
PROD009,2025-09-02,125
PROD009,2024-10-14,75
PROD009,2024-04-03,34
PROD009,2025-05-20,98
PROD009,20240319,92
PROD009,2025-01-14,69
PROD009,2025-08-24,125
PROD009,2024-06-07,105
PROD009,2025-03-11,138
PROD009,2025-12-22,-126
PROD009,2024-12-07,130
PROD009,2024-05-09,88
PROD009,2024-01-28,52
PROD009,2024-10-16,89
PROD009,2025-12-20,139
PROD009,2024-07-01,71
PROD009,2024-08-09,112
PROD009,2024-06-14,54
PROD009,08 - June - 2025,76
PROD009,2024-01-19,153
PROD009,2024-01-17,136
PROD009,13 - March - 2025,103
PROD009,2024-11-14,94
PROD009,2024-09-19,107
PROD009,20250216,80
PROD009,2024-05-08,97
PROD009,2025-01-23,109
PROD009,2025-03-13,101
PROD009,20250501,91
PROD009,2025-03-15,94
PROD009,2025-09-23,58
PROD009,2025-02-26,162
PROD009,20241208,112
PROD009,2025-01-24,80
PROD009,2024-10-18,53
PROD009,20241108,110
PROD009,2025-03-30,122
PROD009,2025-01-15,75
PROD010,2025-09-21,99
PROD010,2024-05-22,136
PROD010,2025-06-21,153
PROD010,2024-03-19,53
PROD010,2025-04-06,55
PROD010,2025-12-16,65
PROD010,2024-11-11,131
PROD010,20240317,144
PROD010,20250629,131
PROD010,2025-03-19,81
PROD010,20240819,139
PROD010,2025-02-05,75
PROD010,2025-05-02,113
PROD010,2024-08-21,84
PROD010,20250328,89
PROD010,2025-04-18,78
PROD010,2024-07-19,110
PROD010,27 - September - 2025,124
PROD010,2024-10-15,102
PROD010,04 - September - 2024,85
PROD010,20241123,134
PROD010,2024-01-21,131
PROD010,20250715,187
PROD010,2024-08-05,89
PROD010,03 - November - 2024,128
PROD010,2024-10-09,121
PROD010,2025-05-19,121
PROD010,2025-03-21,84
PROD010,20250719,53
PROD010,2024-11-09,96
PROD010,2024-10-05,66
PROD010,2025-07-08,80
PROD010,2024-03-04,103
PROD010,2025-09-26,99
PROD010,2024-03-01,-109
PROD010,2024-02-28,62
PROD010,2024-04-28,102
PROD010,20251019,143
PROD010,2024-03-22,95
PROD010,2025-09-20,114
PROD010,2025-05-02,108
PROD010,2025-08-31,125
PROD010,2025-07-06,113
PROD010,18 - April - 2024,69
PROD010,2025-09-26,64
PROD010,20251114,89
PROD010,2024-02-03,146
PROD010,20240819,94
PROD010,2025-01-21,105
PROD010,15 - March - 2024,102
PROD010,2024-04-24,19
PROD010,26 - October - 2024,108
PROD010,2024-08-04,129
PROD010,2024-04-27,104
PROD010,06 - June - 2024,87
PROD010,06 - May - 2025,104
PROD010,17 - August - 2024,65
PROD010,2024-09-12,48
PROD010,2025-09-06,102
PROD010,28 - February - 2025,119
PROD010,2024-02-21,119
PROD010,2024-02-06,149
PROD010,2024-05-24,84
PROD010,2025-04-25,86
PROD010,2025-11-08,95
PROD010,2024-10-21,147
PROD010,2024-10-09,49
PROD010,2024-06-14,136
PROD010,20250316,96
PROD010,2024-01-17,99
PROD010,2024-07-19,33
PROD010,2024-01-18,105
PROD010,2024-06-11,64
PROD010,2025-02-17,121
PROD010,2024-04-20,138
PROD010,2024-11-06,129
PROD010,20251203,54
PROD010,2024-03-25,86
PROD010,2024-05-31,53
PROD010,2025-04-22,113
PROD010,20241005,104
PROD010,2025-03-30,129
PROD010,2025-02-10,105
PROD010,2025-07-14,88
PROD010,2024-11-12,60
PROD010,2024-06-20,73
PROD010,2025-10-27,-129
PROD010,2025-07-28,59
PROD010,2024-01-17,97
PROD010,23 - May - 2025,94
PROD010,2024-07-09,97
PROD010,2024-08-31,95
PROD010,2024-04-03,69
PROD010,2025-04-27,125
PROD010,2025-03-13,113
PROD010,2025-08-23,89
PROD010,20 - May - 2024,106
PROD010,2025-12-02,94
PROD010,2024-06-10,92
PROD010,2025-07-29,135
PROD010,2024-10-24,105
PROD010,20 - April - 2024,88
PROD010,2025-11-07,76
PROD010,2024-06-15,95
PROD010,2025-09-21,125
PROD010,2024-05-05,87
PROD010,2024-12-07,116
PROD010,2025-03-11,91
PROD010,2025-06-06,102
PROD010,2025-09-09,136
PROD010,2025-04-11,74
PROD010,2025-11-16,113
PROD010,2025-08-04,115
PROD010,2024-10-01,53
PROD010,2025-04-27,61
PROD010,2024-07-15,14
PROD010,17 - February - 2025,84
PROD010,2024-02-21,125
PROD010,2025-04-06,52
PROD010,2025-12-03,96
PROD010,2024-06-23,125
PROD010,2024-11-10,121
PROD010,2025-05-18,60
PROD010,2025-07-08,109
PROD010,2025-11-08,106
PROD010,2024-11-08,99
PROD010,2024-12-16,69
PROD010,2025-10-20,116
PROD010,07 - August - 2025,108
PROD010,2025-10-07,128
PROD010,2025-05-11,122
PROD010,20241116,100
PROD010,2024-12-31,80
PROD010,2024-03-14,81
PROD010,2024-11-26,128
PROD010,2024-08-12,73
PROD010,10 - June - 2025,81
PROD010,20250811,79
PROD010,2024-09-27,90
PROD010,2024-09-18,90
PROD010,10 - March - 2024,106
PROD010,2024-05-05,93
PROD010,2024-03-22,95
PROD010,20240424,130
PROD010,20250228,97
PROD010,06 - March - 2025,83
PROD010,2025-11-29,133
PROD010,2024-04-06,77
PROD010,2024-11-12,98
PROD010,2024-10-31,53
PROD010,2025-12-16,104
PROD010,2024-05-08,123
PROD010,2025-02-10,83
PROD010,2024-06-27,97
PROD010,2024-03-08,148
PROD010,2024-08-26,103
PROD010,2025-01-23,122
PROD010,2024-10-23,185
PROD010,2025-07-29,168
PROD010,2024-05-14,100
PROD010,2025-09-20,91
PROD010,2024-09-14,32
PROD010,2025-10-13,94
PROD010,2025-07-03,108
PROD010,20240316,136
PROD010,2024-05-18,112
PROD010,24 - March - 2024,106
PROD010,2025-11-03,75
PROD010,2025-04-03,102
PROD010,20251021,87
PROD010,23 - August - 2024,66
PROD010,04 - January - 2025,75
PROD010,22 - June - 2024,125
PROD010,2024-10-19,139
PROD010,2025-06-11,107
PROD010,2025-03-16,87
PROD010,2025-04-04,105
PROD010,2024-12-26,81
PROD010,2024-12-20,44
PROD010,2024-11-04,56
PROD010,2025-03-22,68
PROD010,2024-12-29,72
PROD010,2025-03-08,129
PROD010,2025-07-15,105
PROD010,2024-02-08,40
PROD010,2024-09-20,145
PROD010,2025-11-30,152
PROD010,2025-12-06,89
PROD010,2024-04-20,95
PROD010,02 - February - 2024,89
PROD010,2024-03-26,132
PROD010,2024-04-12,124
PROD010,20250310,88
PROD010,2024-09-09,68
PROD010,2025-03-24,147
PROD010,2024-09-05,138
PROD010,2024-04-17,78
PROD010,20250410,112
PROD010,2025-04-29,87
PROD010,16 - January - 2024,137
PROD010,2025-08-15,135
PROD010,2025-07-20,94
PROD010,2024-12-29,131
PROD010,2025-01-13,136
PROD010,2025-03-03,109
PROD010,2024-11-24,140
PROD010,20250428,93
PROD010,2025-09-28,69
PROD010,2025-04-14,71
PROD010,2024-01-17,134
PROD010,2025-08-25,86
PROD010,2024-09-05,83
PROD010,2025-07-29,57
PROD010,2024-05-02,122
PROD010,2024-03-20,96
PROD010,2024-08-23,135
PROD010,02 - March - 2025,139
PROD010,2025-05-30,156
PROD010,2025-05-25,92
PROD010,2025-10-11,85
PROD010,2025-03-06,126
PROD010,2024-06-30,86
PROD010,20241025,119
PROD010,15 - June - 2025,88
PROD010,2024-12-01,117
PROD010,2025-06-09,109
PROD010,2025-04-03,51
PROD010,2024-02-13,83
PROD010,20250807,-93
PROD010,2024-06-20,70
PROD010,27 - November - 2024,127
PROD010,2025-12-15,84
PROD010,2025-11-18,106
PROD010,19 - October - 2024,101
PROD010,2025-01-16,113
PROD010,2024-05-11,91
PROD010,2025-03-21,112
PROD010,2024-02-27,138
PROD010,2025-03-22,79
PROD010,2025-06-21,117
PROD010,2025-10-03,98
PROD010,2024-01-19,106
PROD010,2024-11-01,122
PROD010,20251115,109
PROD010,2025-10-25,138
PROD010,20240102,133
PROD010,2024-09-22,108
PROD010,2024-12-07,117
PROD010,2024-03-17,110
PROD010,2025-10-17,52
PROD010,2024-03-10,112
PROD010,2024-08-02,71
PROD010,2024-05-03,99
PROD010,2025-03-02,60
PROD010,2025-10-22,157
PROD010,2024-05-11,109
PROD010,2025-06-04,64
PROD010,2025-05-03,118
PROD010,2024-06-03,151
PROD010,2025-05-21,128
PROD010,2025-10-25,88
PROD010,2024-06-13,96
PROD010,2024-10-05,101
PROD010,2025-04-18,133
PROD010,20240921,136
PROD010,2024-08-07,111
PROD010,2025-11-11,101
PROD010,20 - December - 2025,86
PROD010,2025-03-21,156
PROD010,2024-07-30,116
PROD010,2024-02-09,78
PROD010,2025-11-05,83
PROD010,2025-09-14,127
PROD010,2024-06-03,85
PROD010,2024-05-25,78
PROD010,17 - February - 2024,133
PROD010,2025-06-09,100
PROD010,2024-07-11,106
PROD010,2024-09-29,140
PROD010,20251009,129
PROD010,2025-10-25,111
PROD010,2024-11-24,127
PROD010,2025-05-10,66
PROD010,2025-01-05,119
PROD010,2024-05-31,91
PROD010,2025-08-10,120
PROD010,2024-10-02,77
PROD010,2025-07-11,121
PROD010,2024-05-11,69
PROD010,2025-01-20,99
PROD010,2025-08-22,135
PROD010,2025-04-19,99
PROD010,2024-02-13,118
PROD010,2024-05-06,42
PROD010,2025-05-12,64
PROD010,2025-02-05,116
PROD010,2025-08-15,59
PROD010,2025-05-26,79
PROD010,2024-02-21,97
PROD010,2025-03-30,114
PROD010,2025-09-17,126
PROD010,2025-01-03,-91
PROD010,2025-01-22,120
PROD010,2024-02-09,152
PROD010,2025-02-13,139
PROD010,2025-06-15,140
PROD010,20250114,97
PROD010,2025-01-13,127
PROD010,23 - July - 2025,113
PROD010,2024-04-02,130
PROD010,2024-08-30,139
PROD010,20250303,109
PROD010,2024-01-30,115
PROD010,2025-06-01,52
PROD010,2025-09-24,149
PROD010,2024-06-24,93
PROD010,2024-02-16,141
PROD010,2025-11-17,98
PROD010,26 - December - 2025,104
PROD010,2024-11-18,108
PROD010,12 - March - 2025,114
PROD010,2025-11-30,101
PROD010,14 - December - 2024,133
PROD010,12 - November - 2024,115
PROD010,2025-08-28,98
PROD010,20241218,69
PROD010,20250514,91
PROD010,26 - August - 2024,118
PROD010,2025-07-21,135
PROD010,2024-10-20,90
PROD010,2025-07-09,122
PROD010,2024-08-26,101
PROD010,2024-09-21,77
PROD010,2025-01-23,129
PROD010,2024-08-16,107
PROD010,2025-12-22,49
PROD010,2024-06-05,76
PROD010,2025-07-31,76
PROD010,2025-01-07,132
PROD010,2024-08-05,89
PROD010,2024-10-13,88
PROD010,2025-01-17,73
PROD010,2024-01-01,85
PROD010,2024-07-03,86
PROD010,20240501,143
PROD010,2025-08-21,115
PROD010,02 - May - 2025,127
PROD010,2025-04-19,142
PROD010,2025-11-08,82
PROD010,2024-03-09,75
PROD010,2025-09-03,126
PROD010,2024-10-27,96
PROD010,2024-11-19,164
PROD010,2025-07-13,70
PROD010,2024-09-13,63
PROD010,08 - February - 2025,115
PROD010,2025-02-03,86
PROD010,2025-09-08,99
PROD010,2024-01-01,88
PROD010,2024-09-14,99
PROD010,2025-04-09,119
PROD010,12 - April - 2025,94
PROD010,16 - April - 2025,87
PROD010,2025-06-22,96
PROD010,2025-06-06,25
PROD010,2025-01-27,-126
PROD010,2025-06-29,128
PROD010,2025-10-21,138
PROD010,2025-03-21,100
PROD010,2025-03-23,98
PROD010,2024-02-20,156
PROD010,2025-05-29,72
PROD010,2025-10-13,144
PROD010,2024-08-09,149
PROD010,20240514,84
PROD010,2025-08-11,85
PROD010,2024-04-18,74
PROD010,2025-06-04,78
PROD010,25 - April - 2024,98
PROD010,10 - August - 2024,92
PROD010,2024-10-17,148
PROD010,2025-01-13,91
PROD010,2025-02-17,154
PROD010,2024-02-14,129
PROD010,2025-03-26,70
PROD010,20251215,133
PROD010,20240415,107
PROD010,2025-04-29,118
PROD010,2025-10-01,85
PROD010,2025-05-29,130
PROD010,2024-02-06,121
PROD010,2024-07-19,98
PROD010,20240206,45
PROD010,2024-10-04,131
PROD010,2025-03-01,68
PROD010,20250105,160
PROD010,2025-12-26,87
PROD010,2025-10-06,69
PROD010,2024-11-05,99
PROD010,20250921,118
PROD010,2024-01-26,152
PROD010,2025-09-22,82
PROD010,21 - March - 2025,72
PROD010,2024-12-04,105
PROD010,25 - May - 2025,132
PROD010,2024-11-05,-95
PROD010,2025-03-01,101
PROD010,2024-06-11,55
PROD010,2024-06-13,91
PROD010,2024-04-05,64
PROD010,2024-04-07,97
PROD010,2024-10-21,113
PROD010,2024-07-14,176
PROD010,2024-11-01,109
PROD010,20241014,106
PROD010,02 - October - 2025,103
PROD010,2024-03-27,82
PROD010,2024-12-24,165
PROD010,2025-03-05,126
PROD010,2024-02-02,127
PROD010,2025-06-21,131
PROD010,2024-12-25,80
PROD010,2025-05-22,112
PROD010,2025-11-14,100
PROD010,20240724,64
PROD010,2024-03-17,40
PROD010,2024-10-21,116
PROD010,2025-10-08,113
PROD010,2024-01-11,100
PROD010,2024-05-30,144
PROD010,2024-12-30,93
PROD010,2025-12-24,135
PROD010,2025-03-26,43
PROD010,2024-01-09,97
PROD010,2025-03-21,117
PROD010,2025-01-27,179
PROD010,2025-09-07,115
PROD010,2025-05-11,43
PROD010,02 - June - 2024,104
PROD010,2024-02-08,108
PROD010,2025-09-23,101
PROD010,2024-03-31,99
PROD010,2025-01-26,93
PROD010,2025-11-08,62
PROD010,2025-08-02,81
PROD010,13 - November - 2025,135
PROD010,2024-09-25,103
PROD010,2024-09-21,88
PROD010,2024-04-22,105
PROD010,2025-11-17,117
PROD010,20250301,54
PROD010,2025-05-16,125
PROD010,20240726,115
PROD010,2025-07-18,43
PROD010,2025-05-28,137
PROD010,2025-11-06,76
PROD010,2025-03-21,122
PROD010,2025-09-07,112
PROD010,2024-09-13,129
PROD010,2024-06-27,95
PROD010,2024-06-13,140
PROD010,2024-01-06,128
PROD010,2024-11-24,46
PROD010,2025-02-02,97
PROD010,2024-04-22,135
PROD010,2025-09-29,70
PROD010,2025-03-06,106
PROD010,2025-10-17,84
PROD010,2025-01-03,107
PROD010,2025-04-09,99
PROD010,2025-08-11,63
PROD010,2024-07-26,118
PROD010,2025-04-30,31
PROD010,2024-01-17,68
PROD010,20251007,96
PROD010,20250526,-130
PROD010,2024-05-09,13
PROD010,2025-04-24,105
PROD010,2024-12-08,43
PROD010,2024-02-05,99
PROD010,2025-10-31,43
PROD010,2025-02-06,83
PROD010,2024-12-02,89
PROD010,2024-04-10,93
PROD010,2024-12-21,131
PROD010,2024-07-21,119
PROD010,2025-05-02,134
PROD010,2025-10-12,130
PROD010,2024-10-17,108
PROD010,20240215,52
PROD010,2024-08-31,102
PROD010,20241114,130
PROD010,2024-07-12,75
PROD010,20250828,76
PROD010,20251220,75
PROD010,2025-07-02,102
PROD010,2025-10-02,105
PROD010,2025-01-05,118
PROD010,2025-03-28,130
PROD010,2025-02-15,128
