venta_id,producto_id,fecha_venta,cantidad,cliente_id
VTA00584,PROD002,2025-08-26,4,CL015
VTA00585,PROD002,09 - August - 2024,-4,CL016
VTA00586,PROD002,2024-08-15,0,CL018
VTA00587,PROD002,2025-05-30,1,CL003
VTA00588,PROD002,2025-11-16,2,CL019
VTA00589,PROD002,2024-11-18,2,CL011
VTA00590,PROD002,2025-11-09,2,CL012
VTA00591,PROD002,2024-12-26,6,CL011
VTA00592,PROD002,20240502,4,CL007
VTA00593,PROD002,2025-03-13,1,CL015
VTA00594,PROD002,26 - November - 2024,1,CL001
VTA00595,PROD002,2025-03-21,5,CL013
VTA00596,PROD002,2025-03-02,2,CL012
VTA00597,PROD002,16 - September - 2024,0,CL008
VTA00598,PROD002,2024-06-17,3,CL016
VTA00599,PROD002,2025-09-21,2,CL009
VTA00600,PROD002,2025-12-28,0,CL015
VTA00601,PROD002,2025-03-16,3,CL012
VTA00602,PROD002,2025-08-19,2,CL018
VTA00603,PROD002,20241030,1,CL010
VTA00604,PROD002,2024-02-24,3,CL012
VTA00605,PROD002,2024-07-22,2,CL010
VTA00606,PROD002,2024-07-06,2,CL004
VTA00607,PROD002,2024-04-17,2,CL002
VTA00608,PROD002,28 - August - 2025,2,CL010
VTA00609,PROD002,04 - January - 2025,1,CL017
VTA00610,PROD002,2024-11-18,3,CL013
VTA00611,PROD002,2024-09-10,3,CL007
VTA00612,PROD002,2025-02-14,2,CL013
VTA00613,PROD002,2025-06-25,3,CL018
VTA00614,PROD002,20240330,3,CL017
VTA00615,PROD002,2024-05-08,3,CL007
VTA00616,PROD002,2025-11-11,2,CL003
VTA00617,PROD002,2024-06-08,2,CL008
VTA00618,PROD002,20250211,2,CL012
VTA00619,PROD002,2025-02-10,2,CL009
VTA00620,PROD002,2024-07-03,3,CL010
VTA00621,PROD002,2025-08-01,2,CL015
VTA00622,PROD002,2024-05-25,1,CL014
VTA00623,PROD002,2025-03-21,3,CL016
VTA00624,PROD002,2025-03-25,4,CL018
VTA00625,PROD002,04 - May - 2024,0,CL017
VTA00626,PROD002,2025-01-07,4,CL001
VTA00627,PROD002,2025-09-14,4,CL012
VTA00628,PROD002,2025-06-12,0,CL008
VTA00629,PROD002,04 - November - 2025,2,CL007
VTA00630,PROD002,2024-04-01,2,CL006
VTA00631,PROD002,2024-09-24,2,CL017
VTA00632,PROD002,2024-06-20,1,CL008
VTA00633,PROD002,20251112,2,CL002
VTA00634,PROD002,2025-03-28,2,CL004
VTA00635,PROD002,20251204,0,CL009
VTA00636,PROD002,2024-09-10,2,CL001
VTA00637,PROD002,20240305,5,CL015
VTA00638,PROD002,2024-04-28,1,CL002
VTA00639,PROD002,2024-05-18,0,CL009
VTA00640,PROD002,2025-07-02,-5,CL012
VTA00641,PROD002,20250923,3,CL004
VTA00642,PROD002,2024-08-17,2,CL020
VTA00643,PROD002,2025-08-29,0,CL001
VTA00644,PROD002,2024-03-26,2,CL005
VTA00645,PROD002,20240916,0,CL004
VTA00646,PROD002,2025-02-28,0,CL008
VTA00647,PROD002,2025-04-24,-2,CL011
VTA00648,PROD002,2025-08-07,0,CL005
VTA00649,PROD002,2024-03-27,2,CL001
VTA00650,PROD002,2025-05-25,2,CL013
VTA00651,PROD002,2025-02-18,4,CL015
VTA00652,PROD002,2024-04-15,0,CL001
VTA00653,PROD002,2024-11-30,2,CL010
VTA00654,PROD002,2025-08-24,3,CL017
VTA00655,PROD002,2025-02-10,1,CL013
VTA00656,PROD002,2025-09-05,1,CL013
VTA00657,PROD002,20241201,2,CL017
VTA00658,PROD002,2024-11-03,3,CL018
VTA00659,PROD002,2025-12-09,2,CL015
VTA00660,PROD002,2025-03-23,2,CL004
VTA00661,PROD002,2025-05-12,1,CL017
VTA00662,PROD002,2025-10-18,4,CL015
VTA00663,PROD002,15 - October - 2024,1,CL004
VTA00664,PROD002,2024-11-02,2,CL015
VTA00665,PROD002,2025-06-17,5,CL003
VTA00666,PROD002,2024-03-07,1,CL007
VTA00667,PROD002,2025-06-17,1,CL006
VTA00668,PROD002,2025-11-19,1,CL006
VTA00669,PROD002,2024-07-02,3,CL016
VTA00670,PROD002,2025-10-07,4,CL019
VTA00671,PROD002,2024-09-09,5,CL003
VTA00672,PROD002,20251229,1,CL009
VTA00673,PROD002,24 - May - 2024,0,CL005
VTA00674,PROD002,2024-08-12,2,CL016
VTA00675,PROD002,18 - November - 2024,4,CL003
VTA00676,PROD002,2025-03-15,1,CL013
VTA00677,PROD002,2024-08-10,1,CL010
VTA00678,PROD002,2025-11-07,-1,CL003
VTA00679,PROD002,2024-01-21,1,CL015
VTA00680,PROD002,2024-06-29,3,CL015
VTA00681,PROD002,2024-07-17,3,CL011
VTA00682,PROD002,2025-08-11,1,CL005
VTA00683,PROD002,06 - March - 2024,1,CL005
VTA00684,PROD002,2024-03-01,2,CL005
VTA00685,PROD002,2025-06-15,3,CL005
VTA00686,PROD002,2025-07-08,1,CL004
VTA00687,PROD002,2024-10-24,0,CL004
VTA00688,PROD002,20250302,2,CL004
VTA00689,PROD002,2025-10-08,2,CL006
VTA00690,PROD002,30 - September - 2025,1,CL018
VTA00691,PROD002,2024-10-16,1,CL004
VTA00692,PROD002,20240716,0,CL010
VTA00693,PROD002,2025-01-03,0,CL003
VTA00694,PROD002,2025-02-25,2,CL020
VTA00695,PROD002,21 - November - 2024,3,CL011
VTA00696,PROD002,2024-07-22,0,CL007
VTA00697,PROD002,2024-01-12,1,CL001
VTA00698,PROD002,2025-04-21,4,CL018
VTA00699,PROD002,2025-05-06,3,CL016
VTA00700,PROD002,2024-01-04,0,CL010
VTA00701,PROD002,2025-05-20,2,CL005
VTA00702,PROD002,2025-04-19,1,CL009
VTA00703,PROD002,20251228,1,CL009
VTA00704,PROD002,2024-12-05,0,CL002
VTA00705,PROD002,2025-09-06,4,CL014
VTA00706,PROD002,2024-10-17,2,CL010
VTA00707,PROD002,2025-02-03,1,CL012
VTA00708,PROD002,2024-04-20,6,CL020
VTA00709,PROD002,2025-11-21,1,CL005
VTA00710,PROD002,2025-04-28,2,CL016
VTA00711,PROD002,2025-10-20,1,CL015
VTA00712,PROD002,2024-03-09,3,CL008
VTA00713,PROD002,20240729,2,CL019
VTA00714,PROD002,2024-04-18,0,CL013
VTA00715,PROD002,2025-11-30,2,CL002
VTA00716,PROD002,2025-03-19,1,CL020
VTA00717,PROD002,10 - April - 2024,0,CL011
VTA00718,PROD002,2025-01-23,4,CL017
VTA00719,PROD002,20241222,3,CL005
VTA00720,PROD002,2025-02-26,5,CL013
VTA00721,PROD002,2025-05-06,2,CL011
VTA00722,PROD002,20240523,0,CL016
VTA00723,PROD002,2024-07-25,1,CL019
VTA00724,PROD002,2025-08-30,2,CL010
VTA00725,PROD002,2025-08-21,0,CL006
VTA00726,PROD002,03 - July - 2024,4,CL007
VTA00727,PROD002,2025-04-12,1,CL014
VTA00728,PROD002,2024-09-03,6,CL004
VTA00729,PROD002,20241016,3,CL018
VTA00730,PROD002,2025-03-02,2,CL004
VTA00731,PROD002,2024-05-01,0,CL003
VTA00732,PROD002,2024-11-25,2,CL019
VTA00733,PROD002,2024-01-01,3,CL010
VTA00734,PROD002,2025-06-17,1,CL007
VTA00735,PROD002,2025-01-18,0,CL001
VTA00736,PROD002,20240402,1,CL011
VTA00737,PROD002,2025-05-24,1,CL003
VTA00738,PROD002,20240326,1,CL011
VTA00739,PROD002,2025-02-17,2,CL015
VTA00740,PROD002,2025-09-27,2,CL016
VTA00741,PROD002,2025-03-04,1,CL012
VTA00742,PROD002,2025-10-30,1,CL001
VTA00743,PROD002,2024-08-23,2,CL019
VTA00744,PROD002,2025-01-11,5,CL009
VTA00745,PROD002,2025-09-29,0,CL011
VTA00746,PROD002,2024-04-06,2,CL003
VTA00747,PROD002,2024-05-18,4,CL018
VTA00748,PROD002,2024-07-12,1,CL006
VTA00749,PROD002,2024-12-06,1,CL014
VTA00750,PROD002,20240430,1,CL013
VTA00751,PROD002,2025-08-21,4,CL007
VTA00752,PROD002,2024-11-18,1,CL015
VTA00753,PROD002,12 - March - 2025,4,CL015
VTA00754,PROD002,2025-01-04,0,CL016
VTA00755,PROD002,2025-02-17,3,CL006
VTA00756,PROD002,2025-08-23,3,CL008
VTA00757,PROD002,2024-08-04,0,CL017
VTA00758,PROD002,2025-08-04,2,CL006
VTA00759,PROD002,2025-05-14,1,CL014
VTA00760,PROD002,2024-07-27,1,CL015
VTA00761,PROD002,2024-10-28,2,CL016
VTA00762,PROD002,2025-11-29,3,CL020
VTA00763,PROD002,2024-05-10,4,CL018
VTA00764,PROD002,2025-04-03,3,CL013
VTA00765,PROD002,12 - June - 2024,3,CL018
VTA00766,PROD002,20250814,2,CL020
VTA00767,PROD002,20250924,0,CL002
VTA00768,PROD002,2025-04-21,3,CL016
VTA00769,PROD002,2025-07-15,1,CL008
VTA00770,PROD002,2024-04-03,2,CL011
VTA00771,PROD002,2024-11-01,2,CL007
VTA00772,PROD002,20250208,1,CL008
VTA00773,PROD002,2024-07-04,1,CL009
VTA00774,PROD002,2025-06-27,1,CL013
VTA00775,PROD002,2024-12-22,0,CL017
VTA00776,PROD002,2025-05-21,1,CL011
VTA00777,PROD002,2024-07-27,1,CL008
VTA00778,PROD002,2024-04-03,1,CL017
VTA00779,PROD002,2024-09-21,0,CL001
VTA00780,PROD002,20240523,0,CL011
VTA00781,PROD002,2025-03-05,3,CL009
VTA00782,PROD002,2025-02-21,1,CL018
VTA00783,PROD002,2024-08-11,3,CL007
VTA00784,PROD002,2025-06-11,3,CL015
VTA00785,PROD002,2024-10-09,2,CL015
VTA00786,PROD002,2024-04-22,4,CL010
VTA00787,PROD002,2025-06-21,1,CL014
VTA00788,PROD002,2024-02-11,1,CL010
VTA00789,PROD002,2025-09-19,2,CL020
VTA00790,PROD002,2025-01-08,4,CL019
VTA00791,PROD002,20251008,1,CL017
VTA00792,PROD002,20240513,4,CL011
VTA00793,PROD002,2025-04-16,2,CL015
VTA00794,PROD002,2025-11-03,4,CL019
VTA00795,PROD002,2025-11-29,1,CL015
VTA00796,PROD002,14 - July - 2024,1,CL019
VTA00797,PROD002,2025-10-01,4,CL006
VTA00798,PROD002,2025-05-13,2,CL019
VTA00799,PROD002,2024-08-11,0,CL014
VTA00800,PROD002,21 - November - 2024,0,CL007
VTA00801,PROD002,2025-07-02,4,CL008
VTA00802,PROD002,20250509,2,CL001
VTA00803,PROD002,2024-12-13,2,CL001
VTA00804,PROD002,18 - May - 2024,3,CL003
VTA00805,PROD002,2025-06-01,0,CL016
VTA00806,PROD002,2025-05-23,3,CL014
VTA00807,PROD002,2024-08-26,0,CL018
VTA00808,PROD002,05 - April - 2025,1,CL009
VTA00809,PROD002,2024-04-06,4,CL015
VTA00810,PROD002,2024-09-17,2,CL006
VTA00811,PROD002,2024-02-16,2,CL020
VTA00812,PROD002,2024-11-04,2,CL017
VTA00813,PROD002,2024-04-10,1,CL007
VTA00814,PROD002,2024-08-22,4,CL008
VTA00815,PROD002,2024-12-15,1,CL002
VTA00816,PROD002,2024-05-02,0,CL018
VTA00817,PROD002,2025-06-11,2,CL011
VTA00818,PROD002,2025-06-27,2,CL016
VTA00819,PROD002,2024-06-18,2,CL013
VTA00820,PROD002,2025-06-23,5,CL004
VTA00821,PROD002,2025-12-22,3,CL014
VTA00822,PROD002,18 - October - 2024,2,CL015
VTA00823,PROD002,2024-10-21,2,CL006
VTA00824,PROD002,2025-12-25,1,CL007
VTA00825,PROD002,16 - May - 2024,2,CL011
VTA00826,PROD002,2025-10-22,2,CL016
VTA00827,PROD002,2025-06-01,5,CL012
VTA00828,PROD002,2024-01-16,1,CL006
VTA00829,PROD002,2024-02-26,3,CL008
VTA00830,PROD002,2024-06-03,0,CL011
VTA00831,PROD002,2024-01-11,7,CL002
VTA00832,PROD002,02 - May - 2024,2,CL020
VTA00833,PROD002,2025-04-29,0,CL019
VTA00834,PROD002,2024-10-02,1,CL007
VTA00835,PROD002,2024-07-09,4,CL002
VTA00836,PROD002,11 - July - 2025,0,CL016
VTA00837,PROD002,20250719,2,CL009
VTA00838,PROD002,2025-01-22,6,CL010
VTA00839,PROD002,2024-04-18,3,CL015
VTA00840,PROD002,2024-08-06,3,CL017
VTA00841,PROD002,2024-05-21,2,CL013
VTA00842,PROD002,2024-09-07,1,CL001
VTA00843,PROD002,2025-09-15,2,CL008
VTA00844,PROD002,2024-05-31,1,CL009
VTA00845,PROD002,2024-09-07,0,CL008
VTA00846,PROD002,05 - June - 2025,1,CL010
VTA00847,PROD002,25 - January - 2025,1,CL018
VTA00848,PROD002,2024-05-26,-1,CL020
VTA00849,PROD002,2025-03-01,1,CL015
VTA00850,PROD002,2024-06-07,1,CL014
VTA00851,PROD002,02 - December - 2025,2,CL017
VTA00852,PROD002,2024-08-06,1,CL017
VTA00853,PROD002,2025-09-11,4,CL001
VTA00854,PROD002,2024-02-07,2,CL006
VTA00855,PROD002,2025-04-08,2,CL007
VTA00856,PROD002,2024-12-19,0,CL003
VTA00857,PROD002,2025-12-07,4,CL013
VTA00858,PROD002,2025-03-27,3,CL010
VTA00859,PROD002,14 - December - 2025,2,CL020
VTA00860,PROD002,20250917,4,CL012
VTA00861,PROD002,2025-04-18,0,CL018
VTA00862,PROD002,2024-08-27,3,CL006
VTA00863,PROD002,2024-05-31,1,CL005
VTA00864,PROD002,2024-05-12,1,CL005
VTA00865,PROD002,2024-03-27,1,CL008
VTA00866,PROD002,2024-08-23,4,CL012
VTA00867,PROD002,2024-05-20,0,CL010
VTA00868,PROD002,2025-06-14,0,CL019
VTA00869,PROD002,20241218,0,CL002
VTA00870,PROD002,2024-10-04,6,CL012
VTA00871,PROD002,20241223,2,CL020
VTA00872,PROD002,06 - July - 2024,3,CL012
VTA00873,PROD002,2024-09-10,4,CL012
VTA00874,PROD002,18 - August - 2024,1,CL019
VTA00875,PROD002,2025-06-24,1,CL006
VTA00876,PROD002,2025-03-24,1,CL020
VTA00877,PROD002,03 - September - 2025,1,CL020
VTA00878,PROD002,2024-10-02,4,CL007
VTA00879,PROD002,2024-11-15,2,CL003
VTA00880,PROD002,20 - September - 2025,2,CL012
VTA00881,PROD002,2024-06-17,4,CL004
VTA00882,PROD002,2025-09-11,2,CL016
VTA00883,PROD002,2024-08-20,1,CL016
VTA00884,PROD002,2025-03-21,2,CL012
VTA00885,PROD002,20251023,4,CL012
VTA00886,PROD002,2024-04-02,4,CL013
VTA00887,PROD002,2024-07-17,2,CL003
VTA00888,PROD002,2024-08-07,2,CL005
VTA00889,PROD002,2025-12-27,1,CL007
VTA00890,PROD002,2024-06-01,0,CL004
VTA00891,PROD002,20250904,2,CL016
VTA00892,PROD002,2024-01-28,2,CL003
VTA00893,PROD002,07 - April - 2024,6,CL009
VTA00894,PROD002,2025-07-12,3,CL019
VTA00895,PROD002,2024-06-25,3,CL012
VTA00896,PROD002,2024-06-23,5,CL014
VTA00897,PROD002,2024-10-14,3,CL005
VTA00898,PROD002,2024-07-30,2,CL003
VTA00899,PROD002,2025-02-25,1,CL004
VTA00900,PROD002,20250526,2,CL015
VTA00901,PROD002,2024-09-25,4,CL015
VTA00902,PROD002,2025-06-07,2,CL003
VTA00903,PROD002,2025-05-23,0,CL017
VTA00904,PROD002,2024-03-22,0,CL012
VTA00905,PROD002,2024-05-28,2,CL005
VTA00906,PROD002,20241020,4,CL020
VTA00907,PROD002,2025-07-23,1,CL004
VTA00908,PROD002,2024-10-01,1,CL009
VTA00909,PROD002,2024-05-10,4,CL017
VTA00910,PROD002,2024-07-24,1,CL005
VTA00911,PROD002,2024-01-15,1,CL011
VTA00912,PROD002,2024-01-20,1,CL001
VTA00913,PROD002,2025-02-18,3,CL007
VTA00914,PROD002,2024-09-02,4,CL005
VTA00915,PROD002,2024-04-14,2,CL001
VTA00916,PROD002,2025-03-04,3,CL013
VTA00917,PROD002,20240707,1,CL016
VTA00918,PROD002,2025-11-20,3,CL019
VTA00919,PROD002,2025-05-11,4,CL004
VTA00920,PROD002,2025-06-30,3,CL008
VTA00921,PROD002,2024-05-03,4,CL014
VTA00922,PROD002,2024-08-03,0,CL018
VTA00923,PROD002,20240927,1,CL015
VTA00924,PROD002,20240122,1,CL003
VTA00925,PROD002,24 - February - 2025,2,CL001
VTA00926,PROD002,2024-06-21,1,CL018
VTA00927,PROD002,2025-09-08,0,CL007
VTA00928,PROD002,2025-09-28,1,CL002
VTA00929,PROD002,28 - September - 2024,0,CL009
VTA00930,PROD002,2025-09-24,3,CL004
VTA00931,PROD002,20250903,2,CL016
VTA00932,PROD002,2025-06-21,0,CL001
VTA00933,PROD002,20250629,0,CL012
VTA00934,PROD002,2024-05-20,2,CL012
VTA00935,PROD002,2025-12-18,2,CL007
VTA00936,PROD002,2025-05-09,0,CL019
VTA00937,PROD002,2024-06-03,1,CL018
VTA00938,PROD002,2024-08-14,2,CL016
VTA00939,PROD002,2024-06-09,2,CL020
VTA00940,PROD002,2024-06-04,2,CL006
VTA00941,PROD002,2025-12-13,3,CL012
VTA00942,PROD002,2024-11-11,0,CL013
VTA00943,PROD002,2024-09-19,2,CL013
VTA00944,PROD002,2024-10-25,3,CL003
VTA00945,PROD002,2025-08-18,3,CL013
VTA00946,PROD002,20250321,2,CL013
VTA00947,PROD002,2024-01-02,1,CL010
VTA00948,PROD002,2025-04-06,1,CL007
VTA00949,PROD002,2024-08-04,1,CL002
VTA00950,PROD002,2024-07-07,1,CL011
VTA00951,PROD002,2024-04-29,2,CL020
VTA00952,PROD002,2024-03-24,4,CL007
VTA00953,PROD002,2025-08-24,0,CL019
VTA00954,PROD002,2024-08-01,1,CL018
VTA00955,PROD002,2024-06-09,0,CL002
VTA00956,PROD002,02 - October - 2025,2,CL007
VTA00957,PROD002,2025-08-27,1,CL007
VTA00958,PROD002,09 - April - 2024,1,CL002
VTA00959,PROD002,20251208,2,CL019
VTA00960,PROD002,2024-11-14,5,CL007
VTA00961,PROD002,12 - December - 2025,1,CL018
VTA00962,PROD002,2025-10-03,2,CL011
VTA00963,PROD002,2024-11-16,0,CL018
VTA00964,PROD002,2024-02-16,6,CL017
VTA00965,PROD002,2024-09-03,6,CL005
VTA00966,PROD002,2024-04-01,1,CL020
VTA00967,PROD002,2025-06-06,6,CL011
VTA00968,PROD002,2024-09-13,2,CL020
VTA00969,PROD002,2025-01-10,3,CL010
VTA00970,PROD002,2025-03-01,1,CL007
VTA00971,PROD002,2025-03-05,1,CL006
VTA00972,PROD002,2024-05-28,5,CL008
VTA00973,PROD002,2025-06-25,2,CL014
VTA00974,PROD002,2024-08-11,2,CL003
VTA00975,PROD002,2025-03-15,2,CL002
VTA00976,PROD002,2024-02-11,3,CL001
VTA00977,PROD002,2024-01-25,3,CL012
VTA00978,PROD002,2024-02-05,1,CL004
VTA00979,PROD002,20251027,1,CL016
VTA00980,PROD002,2025-02-22,3,CL013
VTA00981,PROD002,2025-12-19,1,CL007
VTA00982,PROD002,2024-07-03,3,CL009
VTA00983,PROD002,23 - March - 2025,1,CL013
VTA00984,PROD002,08 - August - 2024,1,CL016
VTA00985,PROD002,2024-11-04,1,CL011
VTA00986,PROD002,2025-06-19,2,CL018
VTA00987,PROD002,2024-09-15,4,CL017
VTA00988,PROD002,2025-10-12,3,CL014
VTA00989,PROD002,2024-12-06,2,CL002
VTA00990,PROD002,2024-03-19,4,CL003
VTA00991,PROD002,2025-02-22,0,CL011
VTA00992,PROD002,2024-05-07,3,CL018
VTA00993,PROD002,2025-06-10,2,CL018
VTA00994,PROD002,2024-11-30,0,CL011
VTA00995,PROD002,2025-04-21,-2,CL018
VTA00996,PROD002,2025-10-28,1,CL013
VTA00997,PROD002,2024-07-12,5,CL009
VTA00998,PROD002,2024-02-15,2,CL009
VTA00999,PROD002,2024-09-06,3,CL009
VTA01000,PROD002,2024-01-14,1,CL015
VTA01001,PROD003,2025-11-08,3,CL011
VTA01002,PROD003,2024-09-20,2,CL003
VTA01003,PROD003,2025-12-28,3,CL010
VTA01004,PROD003,16 - August - 2025,3,CL020
VTA01005,PROD003,13 - January - 2024,2,CL008
VTA01006,PROD003,2025-10-05,2,CL011
VTA01007,PROD003,10 - July - 2025,-1,CL019
VTA01008,PROD003,2025-01-13,0,CL009
VTA01009,PROD003,2024-04-16,3,CL008
VTA01010,PROD003,2024-06-21,3,CL001
VTA01011,PROD003,2025-01-30,0,CL016
VTA01012,PROD003,20250527,2,CL006
VTA01013,PROD003,2025-08-07,3,CL006
VTA01014,PROD003,2025-08-30,3,CL016
VTA01015,PROD003,20241001,0,CL009
VTA01016,PROD003,2024-05-12,1,CL013
VTA01017,PROD003,2025-11-12,1,CL010
VTA01018,PROD003,2025-12-19,2,CL007
VTA01019,PROD003,2024-08-11,3,CL018
VTA01020,PROD003,2024-03-14,1,CL003
VTA01021,PROD003,2025-01-24,4,CL009
VTA01022,PROD003,15 - January - 2024,-3,CL006
VTA01023,PROD003,2025-09-18,4,CL018
VTA01024,PROD003,2024-09-26,4,CL004
VTA01025,PROD003,2024-02-28,3,CL002
VTA01026,PROD003,2024-05-26,4,CL001
VTA01027,PROD003,2024-07-18,3,CL008
VTA01028,PROD003,17 - February - 2025,3,CL020
VTA01029,PROD003,2024-12-30,0,CL002
VTA01030,PROD003,2025-07-12,1,CL001
VTA01031,PROD003,2024-05-05,2,CL012
VTA01032,PROD003,10 - July - 2025,2,CL020
VTA01033,PROD003,2025-01-01,2,CL016
VTA01034,PROD003,2024-03-06,3,CL016
VTA01035,PROD003,2025-09-30,0,CL018
VTA01036,PROD003,2025-03-30,2,CL016
VTA01037,PROD003,2025-06-04,1,CL005
VTA01038,PROD003,2024-04-02,1,CL014
VTA01039,PROD003,2025-02-28,0,CL011
VTA01040,PROD003,24 - November - 2025,3,CL014
VTA01041,PROD003,2024-02-10,6,CL004
VTA01042,PROD003,2025-12-15,1,CL017
VTA01043,PROD003,2024-01-26,2,CL017
VTA01044,PROD003,05 - May - 2025,1,CL006
VTA01045,PROD003,2024-11-30,2,CL003
VTA01046,PROD003,2024-12-23,4,CL014
VTA01047,PROD003,2025-05-13,2,CL010
VTA01048,PROD003,2024-07-14,1,CL013
VTA01049,PROD003,2025-03-01,2,CL005
VTA01050,PROD003,2025-05-27,3,CL003
VTA01051,PROD003,2024-10-06,4,CL011
VTA01052,PROD003,2024-10-01,-2,CL015
VTA01053,PROD003,2025-04-10,1,CL019
VTA01054,PROD003,2024-12-06,1,CL005
VTA01055,PROD003,20250706,0,CL010
VTA01056,PROD003,01 - April - 2025,3,CL011
VTA01057,PROD003,2024-01-24,2,CL020
VTA01058,PROD003,2024-08-07,1,CL014
VTA01059,PROD003,2024-11-24,1,CL018
VTA01060,PROD003,2024-02-08,1,CL002
VTA01061,PROD003,2025-10-08,0,CL012
VTA01062,PROD003,2024-05-24,2,CL014
VTA01063,PROD003,2024-01-17,3,CL005
VTA01064,PROD003,2024-03-14,2,CL001
VTA01065,PROD003,2025-11-03,0,CL008
VTA01066,PROD003,2025-05-28,3,CL018
VTA01067,PROD003,2024-08-18,4,CL001
VTA01068,PROD003,2025-08-09,1,CL005
VTA01069,PROD003,2025-08-05,1,CL014
VTA01070,PROD003,2024-05-08,1,CL007
VTA01071,PROD003,2024-12-26,0,CL015
VTA01072,PROD003,2024-10-03,6,CL009
VTA01073,PROD003,2025-07-06,1,CL020
VTA01074,PROD003,2024-03-07,3,CL004
VTA01075,PROD003,2025-02-05,3,CL003
VTA01076,PROD003,2024-05-19,2,CL008
VTA01077,PROD003,2025-10-18,6,CL001
VTA01078,PROD003,2025-09-07,2,CL011
VTA01079,PROD003,07 - October - 2024,1,CL008
VTA01080,PROD003,20251206,1,CL007
VTA01081,PROD003,2025-06-08,4,CL011
VTA01082,PROD003,2025-05-28,0,CL014
VTA01083,PROD003,2024-10-06,2,CL012
VTA01084,PROD003,2025-09-11,3,CL017
VTA01085,PROD003,2025-06-12,2,CL013
VTA01086,PROD003,2025-02-02,1,CL017
VTA01087,PROD003,2024-08-18,4,CL014
VTA01088,PROD003,2025-06-27,1,CL012
VTA01089,PROD003,2024-06-29,4,CL011
VTA01090,PROD003,2025-05-24,-2,CL007
VTA01091,PROD003,2025-11-03,5,CL017
VTA01092,PROD003,2025-01-30,2,CL008
VTA01093,PROD003,2025-01-02,5,CL013
VTA01094,PROD003,2025-08-27,4,CL007
VTA01095,PROD003,20250619,2,CL008
VTA01096,PROD003,20241028,4,CL010
VTA01097,PROD003,2024-11-17,5,CL006
VTA01098,PROD003,2025-01-08,1,CL012
VTA01099,PROD003,2024-05-18,0,CL016
VTA01100,PROD003,2024-10-08,5,CL005
VTA01101,PROD003,2025-11-22,2,CL011
VTA01102,PROD003,20240703,1,CL020
VTA01103,PROD003,2025-02-07,0,CL016
VTA01104,PROD003,2025-05-31,2,CL005
VTA01105,PROD003,20250128,2,CL002
VTA01106,PROD003,2024-02-06,0,CL014
VTA01107,PROD003,2025-03-14,0,CL006
VTA01108,PROD003,20250515,7,CL017
VTA01109,PROD003,2025-07-13,6,CL012
VTA01110,PROD003,02 - April - 2024,3,CL008
VTA01111,PROD003,2024-07-15,2,CL013
VTA01112,PROD003,2024-08-06,1,CL005
VTA01113,PROD003,2025-10-12,1,CL007
VTA01114,PROD003,2024-02-28,1,CL004
VTA01115,PROD003,2025-07-17,3,CL012
VTA01116,PROD003,23 - January - 2024,0,CL013
VTA01117,PROD003,2025-06-29,1,CL004
VTA01118,PROD003,2024-06-03,2,CL012
VTA01119,PROD003,2025-06-20,0,CL005
VTA01120,PROD003,2025-02-08,2,CL007
VTA01121,PROD003,2025-09-25,1,CL004
VTA01122,PROD003,2024-05-17,3,CL001
VTA01123,PROD003,02 - January - 2025,1,CL013
VTA01124,PROD003,20241219,1,CL017
VTA01125,PROD003,2024-02-08,3,CL005
VTA01126,PROD003,2024-05-18,1,CL007
VTA01127,PROD003,2024-01-05,0,CL014
VTA01128,PROD003,2025-05-30,2,CL019
VTA01129,PROD003,2025-11-18,1,CL014
VTA01130,PROD003,20240904,2,CL014
VTA01131,PROD003,2024-08-08,3,CL012
VTA01132,PROD003,2025-11-03,3,CL002
VTA01133,PROD003,2024-03-26,0,CL012
VTA01134,PROD003,2024-08-13,3,CL009
VTA01135,PROD003,20240525,2,CL006
VTA01136,PROD003,2024-12-20,2,CL011
VTA01137,PROD003,2024-09-09,5,CL009
VTA01138,PROD003,2025-10-24,1,CL006
VTA01139,PROD003,2024-06-14,2,CL013
VTA01140,PROD003,20251017,3,CL020
VTA01141,PROD003,2024-10-25,2,CL010
VTA01142,PROD003,2025-06-16,3,CL004
VTA01143,PROD003,2024-08-30,1,CL001
VTA01144,PROD003,2025-04-16,1,CL013
VTA01145,PROD003,19 - March - 2025,2,CL001
VTA01146,PROD003,20240619,3,CL011
VTA01147,PROD003,2024-05-31,3,CL010
VTA01148,PROD003,2025-06-24,3,CL007
VTA01149,PROD003,2024-01-03,1,CL001
VTA01150,PROD003,2025-11-09,3,CL018
VTA01151,PROD003,2025-08-24,2,CL007
VTA01152,PROD003,08 - December - 2024,4,CL008
VTA01153,PROD003,2024-03-06,3,CL004
VTA01154,PROD003,2025-04-30,1,CL002
VTA01155,PROD003,2024-04-14,6,CL003
VTA01156,PROD003,2024-10-24,2,CL012
VTA01157,PROD003,2024-11-24,4,CL006
VTA01158,PROD003,2024-02-17,4,CL004
VTA01159,PROD003,2024-03-23,2,CL008
VTA01160,PROD003,20240424,0,CL010
VTA01161,PROD003,2024-02-09,2,CL020
VTA01162,PROD003,2025-09-30,5,CL001
VTA01163,PROD003,20250517,1,CL013
VTA01164,PROD003,2024-03-12,1,CL010
VTA01165,PROD003,23 - September - 2024,6,CL017
VTA01166,PROD003,2025-05-01,2,CL003
VTA01167,PROD003,20250602,4,CL002
